2025-03-25 15:35:34.935 | INFO     | src.ui.connection_widget:handle_connection:64 - 已连接到设备 10.160.129.66:1448
2025-03-27 13:40:57.759 | INFO     | src.ui.api_test_widget:backoff_shelf:543 - 货架退出完成
2025-03-27 13:41:10.858 | INFO     | src.ui.api_test_widget:go_home:563 - 正在执行回桩...
2025-03-27 13:41:10.873 | INFO     | src.ui.api_test_widget:go_home:569 - 回桩完成
2025-03-27 13:41:14.991 | INFO     | src.ui.connection_widget:handle_connection:228 - 已断开设备连接
2025-03-29 12:21:43.957 | INFO     | src.ui.connection_widget:handle_connection:206 - 已连接到设备 10.160.129.66:1448
2025-03-29 12:22:07.128 | INFO     | src.ui.connection_widget:handle_connection:228 - 已断开设备连接
2025-03-29 12:22:36.164 | INFO     | src.ui.connection_widget:handle_connection:206 - 已连接到设备 10.160.129.66:1448
2025-03-29 12:23:13.540 | INFO     | src.ui.connection_widget:handle_connection:228 - 已断开设备连接
2025-03-29 12:24:27.383 | INFO     | src.ui.connection_widget:handle_connection:206 - 已连接到设备 10.160.129.66:1448
2025-03-29 12:24:42.281 | INFO     | src.ui.connection_widget:handle_connection:228 - 已断开设备连接
2025-03-29 12:27:39.038 | INFO     | src.ui.connection_widget:handle_connection:212 - 已连接到设备 10.160.129.66:1448
2025-03-29 12:30:30.680 | INFO     | src.ui.connection_widget:handle_connection:234 - 已断开设备连接
2025-03-29 13:48:40.475 | ERROR    | src.ui.connection_widget:handle_connection:186 - 设备不在线: 10.160.129.66:1448
2025-03-29 13:49:03.024 | INFO     | src.ui.connection_widget:handle_connection:212 - 已连接到设备 10.160.129.66:1448
2025-03-29 14:52:39.008 | INFO     | src.ui.connection_widget:handle_connection:212 - 已连接到设备 10.160.129.66:1448
2025-03-29 15:22:21.600 | INFO     | src.ui.connection_widget:handle_connection:212 - 已连接到设备 10.160.129.66:1448
2025-03-29 15:22:31.423 | ERROR    | src.ui.api_test_widget:query_map:633 - 查询地图失败: 'RobotAPI' object has no attribute 'get'
2025-03-29 15:22:38.753 | ERROR    | src.ui.api_test_widget:query_lora:655 - 查询Lora状态失败: 'RobotAPI' object has no attribute 'get'
2025-03-29 15:22:56.971 | ERROR    | src.ui.api_test_widget:query_map:633 - 查询地图失败: 'RobotAPI' object has no attribute 'get'
2025-03-29 15:23:34.444 | ERROR    | src.ui.api_test_widget:query_lora:655 - 查询Lora状态失败: 'RobotAPI' object has no attribute 'get'
2025-03-29 15:24:27.628 | INFO     | src.ui.connection_widget:handle_connection:212 - 已连接到设备 10.160.129.66:1448
2025-03-29 15:47:47.386 | INFO     | src.ui.connection_widget:handle_connection:212 - 已连接到设备 10.160.129.66:1448
2025-03-29 15:49:33.742 | INFO     | src.ui.connection_widget:handle_connection:234 - 已断开设备连接
2025-03-29 15:49:35.033 | INFO     | src.ui.connection_widget:handle_connection:212 - 已连接到设备 10.160.129.66:1448
2025-03-29 15:51:05.761 | INFO     | src.ui.api_test_widget:generate_landing_pose:366 - 正在生成Landing Pose: 距离=1.0, 反向=True
2025-03-29 15:51:05.809 | INFO     | src.ui.api_test_widget:generate_landing_pose:388 - Landing Pose生成完成
2025-03-29 15:53:19.236 | INFO     | src.ui.api_test_widget:lift_shelf:505 - 正在顶升货架...
2025-03-29 15:53:19.299 | INFO     | src.ui.api_test_widget:lift_shelf:511 - 货架顶升完成
2025-03-29 16:09:27.881 | INFO     | src.ui.connection_widget:handle_connection:212 - 已连接到设备 10.160.129.66:1448
2025-03-29 16:12:16.360 | INFO     | src.ui.connection_widget:handle_connection:212 - 已连接到设备 10.160.129.66:1448
2025-03-29 16:15:30.696 | INFO     | src.ui.connection_widget:handle_connection:212 - 已连接到设备 10.160.129.66:1448
2025-03-29 16:18:15.559 | INFO     | src.ui.connection_widget:handle_connection:212 - 已连接到设备 10.160.129.66:1448
